cement,slag,flyash,water,superplasticizer,coarseaggregate,fineaggregate,age,w/c,age_c,age_f,age_class_1,age_class_2,age_class_3,csMPa
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,0.58,class_3,3,0,0,1,32.72
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,0.4831168831168831,class_1,1,1,0,0,6.27
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,0.4831168831168831,class_1,1,1,0,0,14.7
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,0.4831168831168831,class_1,1,1,0,0,23.22
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,0.4831168831168831,class_1,1,1,0,0,27.92
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,0.4831168831168831,class_2,2,0,1,0,31.35
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,0.5800604229607251,class_3,3,0,0,1,39.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,0.5800604229607251,class_3,3,0,0,1,41.24
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,0.5501432664756447,class_1,1,1,0,0,14.99
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,0.5800604229607251,class_1,1,1,0,0,13.52
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,0.4869109947643979,class_1,1,1,0,0,24.0
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,0.4869109947643979,class_2,2,0,1,0,37.42
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,0.4869109947643979,class_1,1,1,0,0,11.47
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,0.6619217081850534,class_2,2,0,1,0,22.44
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,0.5457227138643068,class_1,1,1,0,0,21.16
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,0.5457227138643068,class_2,2,0,1,0,31.84
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,0.6271186440677966,class_1,1,1,0,0,14.8
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,0.6271186440677966,class_2,2,0,1,0,25.18
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,0.7773109243697479,class_2,2,0,1,0,17.54
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,0.6486486486486487,class_1,1,1,0,0,14.2
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,0.6486486486486487,class_2,2,0,1,0,21.65
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,0.6486486486486487,class_3,3,0,0,1,29.39
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,0.5800604229607251,class_1,1,1,0,0,13.52
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,0.5800604229607251,class_1,1,1,0,0,16.26
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,0.5800604229607251,class_2,2,0,1,0,31.45
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,0.5800604229607251,class_3,3,0,0,1,37.23
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,0.5501432664756447,class_1,1,1,0,0,18.13
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,0.5501432664756447,class_2,2,0,1,0,32.72
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,0.5501432664756447,class_3,3,0,0,1,39.49
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,0.5501432664756447,class_3,3,0,0,1,41.05
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,0.5501432664756447,class_3,3,0,0,1,42.13
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14,0.6721854304635762,class_1,1,1,0,0,18.13
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,0.6721854304635762,class_3,3,0,0,1,26.74
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,0.36,class_3,3,0,0,1,61.92
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,0.4,class_3,3,0,0,1,47.22
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,0.4,class_3,3,0,0,1,51.04
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,0.4,class_3,3,0,0,1,55.16
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,0.32037037037037036,class_1,1,1,0,0,41.64
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,0.7341269841269841,class_1,1,1,0,0,13.71
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,0.7341269841269841,class_2,2,0,1,0,19.69
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,0.5457227138643068,class_2,2,0,1,0,31.65
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,0.48854961832061067,class_1,1,1,0,0,19.11
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,0.48854961832061067,class_2,2,0,1,0,39.58
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,0.48854961832061067,class_3,3,0,0,1,48.79
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,0.48429319371727747,class_1,1,1,0,0,24.0
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,0.48429319371727747,class_2,2,0,1,0,37.42
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,0.7380952380952381,class_1,1,1,0,0,11.47
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,0.7341269841269841,class_2,2,0,1,0,19.69
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,0.6193548387096774,class_1,1,1,0,0,14.99
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,0.6193548387096774,class_2,2,0,1,0,27.92
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,0.6193548387096774,class_3,3,0,0,1,34.68
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,0.6193548387096774,class_3,3,0,0,1,37.33
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,0.6193548387096774,class_3,3,0,0,1,38.11
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,0.36,class_1,1,1,0,0,33.8
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,0.36,class_1,1,1,0,0,42.42
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,0.36,class_1,1,1,0,0,48.4
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,0.36,class_2,2,0,1,0,55.94
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,0.36,class_3,3,0,0,1,58.78
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,0.36,class_3,3,0,0,1,67.11
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,0.6304347826086957,class_1,1,1,0,0,20.77
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,0.6304347826086957,class_2,2,0,1,0,25.18
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,0.6304347826086957,class_3,3,0,0,1,29.59
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,0.6721854304635762,class_2,2,0,1,0,21.75
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,0.4659949622166247,class_2,2,0,1,0,39.09
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,0.4,class_1,1,1,0,0,24.39
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,0.2796934865900383,class_1,1,1,0,0,50.51
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,0.2796934865900383,class_2,2,0,1,0,74.99
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,0.7692307692307693,class_2,2,0,1,0,37.17
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,1.1049382716049383,class_2,2,0,1,0,33.76
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,1.4285714285714286,class_2,2,0,1,0,16.5
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,1.3741496598639455,class_2,2,0,1,0,19.99
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,1.105263157894737,class_2,2,0,1,0,36.35
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,0.5419354838709678,class_2,2,0,1,0,33.69
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,1.0972222222222223,class_2,2,0,1,0,15.42
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,0.7039473684210527,class_2,2,0,1,0,33.42
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28,0.5080213903743316,class_2,2,0,1,0,39.05
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,1.10062893081761,class_2,2,0,1,0,27.68
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,1.3071895424836601,class_2,2,0,1,0,26.86
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,0.5419354838709678,class_2,2,0,1,0,45.3
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,0.6426229508196721,class_2,2,0,1,0,30.12
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,1.1059602649006623,class_2,2,0,1,0,15.57
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,1.2253521126760563,class_2,2,0,1,0,44.61
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,0.674496644295302,class_2,2,0,1,0,53.52
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,0.5919003115264797,class_2,2,0,1,0,57.21
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,0.5218579234972678,class_2,2,0,1,0,65.91
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,0.6142857142857143,class_2,2,0,1,0,52.82
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28,0.7698412698412699,class_2,2,0,1,0,33.4
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,1.103030303030303,class_2,2,0,1,0,18.03
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,1.1538461538461537,class_2,2,0,1,0,37.36
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,1.26875,class_2,2,0,1,0,32.84
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,0.6241610738255033,class_2,2,0,1,0,42.64
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,0.660377358490566,class_2,2,0,1,0,40.06
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,0.6550522648083623,class_2,2,0,1,0,41.94
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,0.5337423312883436,class_2,2,0,1,0,61.23
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,0.5421348314606742,class_2,2,0,1,0,40.87
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,1.356060606060606,class_2,2,0,1,0,33.3
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,0.577639751552795,class_2,2,0,1,0,52.42
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,1.103658536585366,class_2,2,0,1,0,15.09
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,0.5414012738853503,class_2,2,0,1,0,38.46
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,0.5669781931464174,class_2,2,0,1,0,37.26
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28,1.6928571428571428,class_2,2,0,1,0,35.23
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,0.6145833333333334,class_2,2,0,1,0,42.13
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,0.7046979865771812,class_2,2,0,1,0,31.87
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,0.7358490566037735,class_2,2,0,1,0,41.54
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,1.05,class_2,2,0,1,0,39.45
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,1.1024096385542168,class_2,2,0,1,0,37.91
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,0.6521739130434783,class_2,2,0,1,0,44.28
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,0.6086956521739131,class_2,2,0,1,0,31.18
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,1.2953020134228188,class_2,2,0,1,0,23.69
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,1.1069182389937107,class_2,2,0,1,0,32.76
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,0.7701149425287356,class_2,2,0,1,0,32.4
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28,1.0421940928270041,class_2,2,0,1,0,28.63
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,0.5686900958466453,class_2,2,0,1,0,36.8
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,1.2451612903225806,class_2,2,0,1,0,18.28
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,1.3835616438356164,class_2,2,0,1,0,33.06
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,0.7466216216216216,class_2,2,0,1,0,31.42
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,1.4736842105263157,class_2,2,0,1,0,31.03
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,0.5686900958466453,class_2,2,0,1,0,44.39
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,1.2105263157894737,class_2,2,0,1,0,12.18
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,1.1633986928104576,class_2,2,0,1,0,25.56
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,1.4285714285714286,class_2,2,0,1,0,36.44
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,1.1812080536912752,class_2,2,0,1,0,32.96
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,0.7066666666666667,class_2,2,0,1,0,23.84
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,1.1633986928104576,class_2,2,0,1,0,26.23
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,1.0675675675675675,class_2,2,0,1,0,17.95
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,0.6104294478527608,class_2,2,0,1,0,40.68
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,1.1633986928104576,class_2,2,0,1,0,19.01
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,0.7442748091603053,class_2,2,0,1,0,33.72
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,1.3924050632911393,class_2,2,0,1,0,8.54
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,1.1059602649006623,class_2,2,0,1,0,13.46
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,0.7289377289377289,class_2,2,0,1,0,32.24
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28,1.2281879194630871,class_2,2,0,1,0,23.52
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,1.3356643356643356,class_2,2,0,1,0,29.72
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,0.6576923076923077,class_2,2,0,1,0,49.77
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,0.5686900958466453,class_2,2,0,1,0,52.44
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,0.5915492957746479,class_2,2,0,1,0,40.93
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,0.5416666666666666,class_2,2,0,1,0,44.86
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,1.2482758620689656,class_2,2,0,1,0,13.2
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,1.16,class_2,2,0,1,0,37.43
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,1.3333333333333333,class_2,2,0,1,0,29.87
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,0.5891238670694864,class_2,2,0,1,0,56.61
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,1.2451612903225806,class_2,2,0,1,0,12.46
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,1.2451612903225806,class_2,2,0,1,0,23.79
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,1.3333333333333333,class_2,2,0,1,0,13.29
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,0.6691729323308271,class_2,2,0,1,0,39.42
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,0.5700636942675159,class_2,2,0,1,0,46.23
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28,0.4057507987220447,class_2,2,0,1,0,44.52
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,1.2465753424657535,class_2,2,0,1,0,23.74
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,1.2361111111111112,class_2,2,0,1,0,26.14
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,1.222972972972973,class_2,2,0,1,0,15.52
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,0.6895306859205776,class_2,2,0,1,0,43.57
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,0.5503355704697986,class_2,2,0,1,0,35.86
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,0.5686900958466453,class_2,2,0,1,0,41.05
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,1.2516129032258065,class_2,2,0,1,0,28.99
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,0.6747404844290658,class_2,2,0,1,0,46.24
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,1.1554054054054055,class_2,2,0,1,0,26.92
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,1.393103448275862,class_2,2,0,1,0,10.54
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,0.5686900958466453,class_2,2,0,1,0,25.1
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,1.2647058823529411,class_2,2,0,1,0,29.07
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,1.2451612903225806,class_2,2,0,1,0,9.74
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,0.7411764705882353,class_2,2,0,1,0,33.8
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,1.3333333333333333,class_2,2,0,1,0,39.84
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,1.463235294117647,class_2,2,0,1,0,26.97
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,1.201219512195122,class_2,2,0,1,0,27.23
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,1.2469135802469136,class_2,2,0,1,0,30.65
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28,1.2738853503184713,class_2,2,0,1,0,33.05
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,1.2885906040268456,class_2,2,0,1,0,24.58
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28,1.451851851851852,class_2,2,0,1,0,21.91
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,1.2641509433962264,class_2,2,0,1,0,30.88
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28,1.2222222222222223,class_2,2,0,1,0,15.34
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,1.4805194805194806,class_2,2,0,1,0,24.34
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,1.1077844311377245,class_2,2,0,1,0,23.89
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,1.1576086956521738,class_2,2,0,1,0,22.93
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,1.4166666666666667,class_2,2,0,1,0,29.41
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,1.0422119037568593,class_2,2,0,1,0,28.63
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,0.5697414618576444,class_2,2,0,1,0,36.8
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28,1.2487080103359174,class_2,2,0,1,0,18.29
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28,1.3879369431117203,class_2,2,0,1,0,32.72
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,0.7479729729729729,class_2,2,0,1,0,31.42
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,1.4703230653643877,class_2,2,0,1,0,28.94
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,0.5697414618576444,class_2,2,0,1,0,40.93
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,1.216358839050132,class_2,2,0,1,0,12.18
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,1.1659046374918354,class_2,2,0,1,0,25.56
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28,1.4317369549678343,class_2,2,0,1,0,36.44
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28,1.1759197324414716,class_2,2,0,1,0,32.96
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28,0.7054703135423616,class_2,2,0,1,0,23.84
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,1.1659046374918354,class_2,2,0,1,0,26.23
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,1.0675219446320054,class_2,2,0,1,0,17.96
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28,0.6094946401225115,class_2,2,0,1,0,38.63
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,1.16633922724296,class_2,2,0,1,0,19.01
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,0.7460862924780451,class_2,2,0,1,0,33.72
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,1.3869949494949494,class_2,2,0,1,0,8.54
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28,1.106171201061712,class_2,2,0,1,0,13.46
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,0.7289068231841525,class_2,2,0,1,0,32.25
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,1.22751677852349,class_2,2,0,1,0,23.52
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28,1.3335664335664335,class_2,2,0,1,0,29.73
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,0.6564063101192766,class_2,2,0,1,0,49.77
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,0.5675934803451582,class_2,2,0,1,0,52.45
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,0.592605633802817,class_2,2,0,1,0,40.93
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,0.5405646359583952,class_2,2,0,1,0,44.87
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,1.2486187845303867,class_2,2,0,1,0,13.2
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,1.1586666666666667,class_2,2,0,1,0,37.43
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,1.3333333333333335,class_2,2,0,1,0,29.87
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28,0.5897125567322239,class_2,2,0,1,0,56.62
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,1.2487080103359174,class_2,2,0,1,0,12.46
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28,1.2487080103359174,class_2,2,0,1,0,23.79
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,1.3377876763177432,class_2,2,0,1,0,13.29
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,0.6682945154019535,class_2,2,0,1,0,39.42
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,0.5697452229299363,class_2,2,0,1,0,46.23
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,0.4070994563479373,class_2,2,0,1,0,44.52
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28,1.2484557309540152,class_2,2,0,1,0,23.74
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,1.2385257301808066,class_2,2,0,1,0,26.15
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,1.224848075624578,class_2,2,0,1,0,15.53
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28,0.688086642599278,class_2,2,0,1,0,43.58
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28,0.5488091244548808,class_2,2,0,1,0,35.87
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,0.5697414618576444,class_2,2,0,1,0,41.05
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,1.2487113402061858,class_2,2,0,1,0,28.99
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,0.6743944636678201,class_2,2,0,1,0,46.25
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,1.1583220568335586,class_2,2,0,1,0,26.92
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,1.3872077028885832,class_2,2,0,1,0,10.54
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28,0.5695554844899264,class_2,2,0,1,0,25.1
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,1.2580645161290323,class_2,2,0,1,0,29.07
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,1.2487080103359174,class_2,2,0,1,0,9.74
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28,0.7387387387387386,class_2,2,0,1,0,33.8
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28,0.7686950146627565,class_2,2,0,1,0,37.17
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28,1.1037037037037039,class_2,2,0,1,0,33.76
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,1.4329427083333333,class_2,2,0,1,0,16.5
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28,1.3781569965870308,class_2,2,0,1,0,19.99
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,1.103425559947299,class_2,2,0,1,0,36.35
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,0.5414649887060343,class_2,2,0,1,0,38.22
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,1.1030640668523677,class_2,2,0,1,0,15.42
303.6,139.9,0.0,213.5,6.2,895.5,722.5,28,0.703227931488801,class_2,2,0,1,0,33.42
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,0.5081485439487042,class_2,2,0,1,0,39.06
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28,1.1040353089533417,class_2,2,0,1,0,27.68
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28,1.3106159895150722,class_2,2,0,1,0,26.86
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28,0.5416129032258065,class_2,2,0,1,0,45.3
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28,0.6430446194225722,class_2,2,0,1,0,30.12
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28,1.1040424121935055,class_2,2,0,1,0,15.57
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,1.222692036645525,class_2,2,0,1,0,44.61
297.8,137.2,106.9,201.3,6.0,878.4,655.3,28,0.6759570181329752,class_2,2,0,1,0,53.52
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28,0.5929038281979458,class_2,2,0,1,0,57.22
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28,0.5226775956284153,class_2,2,0,1,0,65.91
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,0.6161543959971408,class_2,2,0,1,0,52.83
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,0.7687425624752083,class_2,2,0,1,0,33.4
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,1.103280680437424,class_2,2,0,1,0,18.03
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,1.1587403598971724,class_2,2,0,1,0,37.36
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,1.268414481897628,class_2,2,0,1,0,35.31
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,0.6252935256625293,class_2,2,0,1,0,42.64
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,0.6596413966656182,class_2,2,0,1,0,40.06
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,0.6529759832927253,class_2,2,0,1,0,43.8
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28,0.5343980343980343,class_2,2,0,1,0,61.24
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,0.543130092722675,class_2,2,0,1,0,40.87
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,1.3553030303030305,class_2,2,0,1,0,33.31
