Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class
J,218,53,20,516,17.75,Fri,F
J,223,58,20,0,17.63333333,Fri,VF
J,216,376,20,0,21.98333333,Wed,VF
J,217,68,20,0,12.08333333,Sun,VF
J,2236,78,20,0,11.85,Tue,F
J,2240,80,20,0,14.33333333,Tue,F
J,231,180,20,0,14.9,Tue,VF
J,228,178,20,0,18.03333333,Mon,VF
J,232,30,20,0,21.05,Sun,VF
J,221,417,20,0,15.25,Tue,VF
J,217,418,20,0,9.85,Tue,VF
J,231,366,20,0,18.16666667,Fri,VF
J,231,357,20,0,9.733333333,Mon,VF
J,223,1081,20,142,13.31666667,Fri,M
J,226,238,20,0,11.21666667,Fri,VF
J,222,384,20,30,14.1,Tue,VF
J,225,399,20,75,16.6,Fri,F
J,232,469,20,0,13.8,Tue,VF
J,233,180,200,0,17.83333333,Fri,F
J,230,437,20,213,11.15,Wed,F
J,26,271,20,0,9.95,Thu,VF
J,231,24,20,0,21.05,Sun,VF
J,231,382,20,38,14.98333333,Tue,VF
J,226,470,20,0,15.33333333,Tue,VF
J,230,60,20,0,12.08333333,Sun,VF
J,232,118,20,0,17.26666667,Fri,VF
J,234,123,20,0,18.06666667,Fri,VF
J,236,125,20,167,10.48333333,Fri,VF
J,233,135,20,0,9.933333333,Mon,VF
J,238,143,20,503,15.86666667,Fri,M
J,230,214,20,0,9.9,Tue,VF
J,237,212,20,477,16.31666667,Fri,M
J,243,225,20,0,7.95,Mon,VF
J,235,225,20,0,7.866666667,Mon,VF
J,230,256,20,1,7.716666667,Tue,F
J,240,260,20,3,10.96666667,Mon,F
J,232,265,20,0,13.6,Wed,VF
J,241,264,20,0,12.31666667,Thu,VF
J,234,260,10,33,8.216666667,Mon,VF
J,234,263,20,23,17.66666667,Fri,VF
J,230,265,20,4,11.9,Thu,F
J,243,276,20,224,11.31666667,Fri,F
J,232,30,20,123,11.36666667,Fri,VF
J,232,473,20,0,8.75,Thu,F
J,243,357,20,0,11.6,Mon,VF
J,238,435,20,0,10.3,Wed,VF
J,242,437,20,1,14.85,Tue,VF
J,245,43,20,0,19.33333333,Thu,VF
J,246,10,20,2,14.18333333,Fri,VF
J,2415,140,20,1,11.45,Thu,M
J,250,149,20,0,10.73333333,Fri,VF
J,252,17,20,0,11.4,Fri,VF
J,239,24,20,0,15.48333333,Tue,VF
J,246,31,20,0,11.46666667,Fri,VF
J,249,381,20,0,12.4,Fri,VF
J,248,73,20,0,13.05,Sun,VF
J,238,71,20,4,13.05,Sun,VF
J,241,426,20,0,17.1,Wed,VF
J,256,15,20,2,13.53333333,Fri,VF
J,21,175,20,0,15.96666667,Mon,VF
J,32,535,20,86,17,Mon,VF
J,2499,901,20,0,15.81666667,Wed,L
J,2509,350,20,0,11.26666667,Wed,L
J,2513,357,20,0,13.8,Tue,L
J,2506,370,20,0,11.4,Wed,L
J,2503,376,20,0,20.13333333,Tue,L
J,2510,461,20,0,12.85,Wed,L
J,2517,517,20,0,12.51666667,Wed,L
J,253,12,20,2,18.43333333,Thu,VF
J,2512,376,20,0,19.01666667,Tue,L
J,2513,41,20,0,18.58333333,Mon,M
J,2525,555,20,0,15.68333333,Tue,L
J,263,10,20,0,18.61666667,Fri,VF
J,254,173,20,1,16.41666667,Thu,VF
J,261,20,20,0,17.53333333,Thu,VF
J,252,51,20,0,16.96666667,Thu,VF
J,31,108,20,0,9.233333333,Wed,VF
J,25,116,20,0,16.3,Fri,VF
J,24,120,20,0,16.11666667,Fri,VF
J,20,135,20,0,16.53333333,Fri,VF
J,26,195,100,0,16.61666667,Tue,VF
J,29,67,20,0,16.45,Wed,VF
J,30,77,20,0,10.21666667,Fri,VF
J,23,86,20,0,9.9,Fri,VF
J,28,83,20,0,10.66666667,Wed,VF
J,28,87,20,0,10.03333333,Fri,VF
J,31,94,20,0,16.15,Wed,VF
J,264,76,125,0,14.6,Fri,F
J,266,79,200,0,15.83333333,Fri,F
J,258,79,50,0,16.35,Fri,VF
J,270,40,20,3,14.08333333,Tue,F
J,273,461,20,1,11.8,Wed,VF
J,269,459,20,2,11.61666667,Wed,F
J,277,19,20,0,16.38333333,Tue,VF
J,273,460,20,0,16.71666667,Tue,VF
J,271,456,20,23,9.416666667,Wed,VF
J,264,10,20,0,18.08333333,Mon,VF
J,2719,129,20,12,0.083333333,Thu,F
J,267,39,20,0,18.15,Tue,VF
J,271,41,20,0,18.18333333,Tue,VF
J,277,460,20,0,14.65,Wed,VF
J,273,457,20,1,12.1,Wed,VF
J,265,466,20,9,13.95,Wed,VF
J,280,59,20,2,12.55,Fri,VF
J,279,11,20,2,19.35,Thu,VF
J,280,10,20,2,18.9,Thu,VF
J,279,177,20,15,16.91666667,Fri,VF
J,280,183,20,38,16.9,Fri,VF
J,273,225,20,1,17.76666667,Mon,VF
J,28,135,20,0,10.45,Wed,VF
J,32,127,20,0,14.18333333,Wed,VF
J,35,151,20,0,10.7,Sat,VF
J,282,179,200,0,16.63333333,Wed,M
J,275,358,20,0,18.25,Mon,VF
J,277,24,20,0,13.91666667,Fri,VF
J,284,459,20,0,17,Tue,VF
J,278,463,20,449,10.93333333,Wed,VF
J,282,467,20,511,10.91666667,Wed,VF
J,277,61,20,0,18.63333333,Thu,VF
J,291,180,200,0,17.66666667,Fri,M
J,294,187,200,0,17.23333333,Wed,M
J,283,181,200,0,17.21666667,Wed,M
J,280,179,200,0,17.21666667,Wed,M
J,286,327,20,0,18.61666667,Mon,VF
J,21,137,20,0,17.2,Fri,VF
J,31,134,20,0,16.71666667,Fri,VF
J,298,16,20,2,15.05,Thu,VF
J,297,10,20,3,12.85,Thu,VF
J,299,27,20,0,15.26666667,Mon,VF
J,288,58,20,0,14.7,Mon,VF
J,299,263,20,0,15.46666667,Thu,F
J,299,267,20,0,15.46666667,Thu,F
J,301,22,20,0,14.9,Thu,VF
J,291,29,20,0,21.05,Sun,VF
J,301,32,20,0,21.06666667,Sun,VF
J,298,476,20,0,16.21666667,Wed,VF
J,304,472,20,16,16.16666667,Wed,VF
J,297,469,20,1,11.35,Thu,VF
J,302,200,20,0,18.86666667,Tue,VF
J,295,17,10,2,10.98333333,Thu,VF
J,307,16,10,2,17.13333333,Fri,VF
J,304,26,20,3,14.83333333,Wed,VF
J,299,96,20,0,12.25,Wed,VF
J,301,24,20,2,16.41666667,Wed,VF
J,300,29,20,0,21.06666667,Sun,VF
J,295,39,20,0,13.88333333,Wed,VF
J,298,77,20,0,13.05,Sun,VF
J,309,74,20,0,13.06666667,Sun,VF
J,300,369,20,0,15.56666667,Fri,F
J,304,38,20,0,15.63333333,Thu,VF
J,310,36,20,1,18.91666667,Thu,VF
J,303,34,20,1,18.91666667,Thu,VF
J,306,36,20,3,16.16666667,Thu,VF
J,300,391,20,2219,16.26666667,Fri,M
J,301,485,20,8,14.53333333,Fri,F
J,306,32,20,0,21.06666667,Sun,VF
J,315,26,20,0,21.06666667,Sun,VF
J,3137,1891,20,102,17.98333333,Wed,L
J,316,180,20,77,13.33333333,Mon,F
J,321,29,20,0,21.06666667,Sun,VF
J,314,65,20,0,14.23333333,Mon,VF
J,30,118,100,0,10.26666667,Thu,VF
J,30,121,100,0,17.71666667,Tue,VF
J,38,114,100,0,9.883333333,Fri,VF
J,30,125,20,0,10.98333333,Fri,VF
J,25,124,20,0,12.93333333,Fri,VF
J,32,186,100,0,16.15,Tue,VF
J,31,195,100,0,10.76666667,Tue,VF
J,32,201,100,0,10.85,Tue,VF
J,26,60,100,0,8.866666667,Thu,VF
J,35,734,100,0,17.68333333,Tue,VF
J,29,734,100,0,10.48333333,Thu,VF
J,31,93,100,0,10,Thu,VF
J,322,28,20,0,21.06666667,Sun,VF
J,319,32,20,0,21.06666667,Sun,VF
J,319,478,20,0,15.56666667,Thu,VF
J,325,477,20,0,15.56666667,Thu,VF
J,327,76,20,0,13.06666667,Sun,VF
J,322,26,20,0,21.06666667,Sun,VF
J,332,37,20,168,13.78333333,Mon,VF
J,325,34,20,29,11.45,Thu,VF
J,320,78,20,0,13.06666667,Sun,VF
J,36,141,20,0,12.78333333,Wed,VF
J,31,164,100,0,15.8,Mon,VF
J,29,167,100,0,16.1,Mon,VF
J,30,170,100,0,16,Mon,VF
J,39,37,20,0,12.76666667,Mon,VF
J,35,59,20,0,12.45,Wed,VF
J,326,75,20,0,13.06666667,Sun,VF
J,336,73,20,18,13.1,Sun,F
J,333,24,20,0,21.06666667,Sun,VF
J,338,72,20,0,13.1,Sun,F
J,329,325,20,220,15.15,Fri,F
J,328,77,20,0,13.05,Sun,VF
J,332,78,20,0,13.06666667,Sun,VF
J,332,70,20,0,13.05,Sun,VF
J,30,180,20,0,13.31666667,Thu,VF
J,342,425,20,0,15.88333333,Wed,VF
J,346,558,20,0,9.083333333,Wed,VF
J,341,31,20,0,21.06666667,Sun,VF
J,342,31,20,0,21.06666667,Sun,VF
J,340,28,20,0,21.13333333,Sun,VF
J,343,72,20,0,13.05,Sun,VF
J,349,77,200,0,14.9,Fri,F
J,41,144,20,0,14.28333333,Thu,VF
J,34,168,20,0,15.2,Thu,VF
J,40,272,20,0,17.35,Thu,VF
J,32,700,200,0,16.91666667,Wed,F
J,41,697,200,0,11.2,Thu,F
J,32,699,200,0,11.25,Thu,F
J,39,698,200,0,11.18333333,Thu,F
J,39,700,200,0,17.86666667,Wed,F
J,38,703,200,0,11.18333333,Thu,F
J,32,702,200,0,16.9,Wed,F
J,33,703,200,0,17.86666667,Wed,F
J,43,707,200,0,11.26666667,Thu,F
J,38,703,200,0,16.88333333,Wed,F
J,35,705,200,0,16.98333333,Wed,F
J,29,705,200,0,17.86666667,Wed,F
J,34,705,200,0,11.2,Thu,F
J,361,23,20,0,21.06666667,Sun,VF
J,364,138,20,0,17.71666667,Fri,VF
J,365,198,20,0,18.41666667,Fri,F
J,360,258,20,0,19.65,Thu,VF
J,365,250,20,23,19.38333333,Thu,VF
J,355,256,20,0,17.71666667,Fri,F
J,362,253,20,0,17.7,Fri,F
J,358,257,20,0,18.4,Fri,F
J,356,261,20,1293,14.18333333,Fri,F
J,368,254,20,1718,14.15,Fri,F
J,365,20,20,0,20.11666667,Thu,VF
J,357,25,20,0,21.06666667,Sun,VF
J,367,388,20,0,18.31666667,Fri,F
J,369,51,20,0,18.76666667,Fri,VF
J,369,45,20,0,18.26666667,Fri,VF
J,361,51,20,0,20.08333333,Fri,VF
J,356,56,20,0,13.53333333,Fri,VF
J,360,56,20,0,13.23333333,Fri,VF
J,363,57,20,0,13.51666667,Fri,VF
J,366,51,20,0,13.53333333,Fri,VF
J,364,51,20,29,20.7,Thu,VF
J,355,61,20,0,17.2,Fri,VF
J,367,59,20,0,16.46666667,Fri,VF
J,363,76,20,0,9.933333333,Wed,VF
J,3673,147,20,0,5.85,Mon,L
J,3668,143,20,0,12.73333333,Wed,L
J,3676,147,20,0,9.133333333,Tue,L
J,364,23,20,0,21.2,Sun,VF
J,371,74,20,0,13.06666667,Sun,VF
J,368,74,20,2,13.78333333,Mon,VF
J,371,143,20,0,10.18333333,Fri,VF
J,374,291,50,0,11.05,Fri,F
J,363,122,20,0,14.33333333,Mon,VF
J,371,53,20,0,14.28333333,Mon,VF
J,371,123,20,0,17.05,Fri,VF
J,374,53,20,0,13.51666667,Mon,VF
J,3739,66,20,1,14.66666667,Wed,F
J,378,246,20,0,14.55,Tue,F
J,382,73,20,0,13.08333333,Sun,VF
J,375,71,20,0,13.13333333,Sun,F
J,378,130,20,1,13.68333333,Thu,VF
J,389,123,20,1,13.78333333,Thu,VF
J,388,15,20,0,19.31666667,Thu,VF
J,387,230,20,0,19.71666667,Thu,VF
J,377,31,20,0,21.08333333,Sun,VF
J,376,59,20,0,18.8,Thu,VF
J,390,124,20,0,18.68333333,Tue,VF
J,389,126,20,1,13.28333333,Thu,VF
J,382,126,20,0,17.38333333,Tue,VF
J,380,58,20,0,19.43333333,Tue,VF
J,387,57,20,0,16.83333333,Tue,VF
J,384,29,20,0,22.66666667,Sun,F
J,396,73,20,0,13.05,Sun,VF
J,387,70,20,0,13.11666667,Sun,VF
J,392,141,20,0,10.6,Mon,VF
J,393,138,20,0,13.05,Mon,VF
J,387,141,20,261,11.18333333,Mon,M
J,388,1408,20,0,13.85,Mon,F
J,396,379,20,446,15.88333333,Mon,M
J,396,614,20,0,13.61666667,Mon,F
J,397,718,20,0,14.11666667,Mon,F
J,393,24,20,0,21.08333333,Sun,VF
J,47,230,20,0,11.53333333,Fri,VF
J,40,231,20,0,11.53333333,Fri,VF
J,46,371,20,21,10.63333333,Tue,VF
J,41,372,20,86,14.71666667,Tue,L
J,397,121,20,340,12.43333333,Thu,VF
J,397,32,20,0,21.21666667,Sun,VF
J,405,72,20,0,13.11666667,Sun,VF
J,400,75,20,0,13.05,Sun,VF
J,410,295,20,27,9,Tue,VF
J,407,30,20,50,10.55,Thu,VF
J,408,68,20,3,12.76666667,Thu,F
J,414,61,20,3,14.6,Thu,F
J,403,10,20,1,19.9,Fri,VF
J,411,15,20,2,18.11666667,Thu,VF
J,402,184,20,0,16.11666667,Thu,VF
J,415,52,20,0,16.91666667,Thu,VF
J,421,10,20,0,16.93333333,Tue,VF
J,426,1863,20,0,11.05,Fri,M
J,425,75,20,0,13.08333333,Sun,F
J,430,125,20,0,14.35,Mon,VF
J,428,57,20,0,14.28333333,Mon,VF
J,425,129,20,2,12.91666667,Mon,VF
J,418,130,20,3,17.2,Fri,VF
J,419,58,20,0,13.53333333,Mon,VF
J,425,29,20,0,21.08333333,Sun,VF
J,423,27,20,0,21.1,Sun,VF
J,423,29,20,0,21.11666667,Sun,VF
J,430,27,20,0,21.06666667,Sun,VF
J,431,26,20,0,21.08333333,Sun,VF
J,435,23,20,0,21.06666667,Sun,VF
J,431,25,20,0,0.116666667,Mon,F
J,439,360,20,0,16.5,Wed,F
J,424,72,20,0,13.08333333,Sun,F
J,444,29,20,0,21.1,Sun,VF
J,441,29,20,0,21.08333333,Sun,VF
J,50,207,20,0,15.48333333,Tue,VF
J,36,236,20,0,11.45,Tue,VF
J,43,278,20,0,17.11666667,Thu,VF
J,47,701,100,0,15.43333333,Wed,VF
J,49,704,100,0,15.28333333,Wed,VF
J,45,705,150,0,15.45,Wed,F
J,41,707,150,0,15.3,Wed,F
J,48,707,200,0,17.76666667,Wed,F
J,44,709,200,0,15.31666667,Wed,F
J,45,708,20,0,14.23333333,Wed,VF
J,434,72,20,0,13.1,Sun,F
J,434,71,20,0,13.11666667,Sun,F
J,442,31,20,0,21.1,Sun,VF
J,447,29,20,0,21.11666667,Sun,F
J,438,30,20,0,21.25,Sun,VF
J,50,790,20,200,11.98333333,Thu,VF
J,4515,55,20,0,16.61666667,Wed,F
J,446,31,20,0,21.06666667,Sun,VF
J,447,73,20,0,13.08333333,Sun,F
J,445,75,20,0,13.08333333,Sun,F
J,455,239,20,0,14.75,Tue,F
J,456,243,20,0,14.7,Tue,F
J,459,24,20,0,21.06666667,Sun,VF
J,462,245,20,0,13.96666667,Tue,F
J,448,243,20,0,13.95,Tue,F
J,457,242,20,0,13.96666667,Tue,F
J,459,493,20,9,11.96666667,Thu,F
J,453,75,20,0,13.11666667,Sun,F
J,461,28,20,0,21.06666667,Sun,VF
J,38,80,20,0,13.36666667,Mon,VF
J,466,24,20,0,21.08333333,Sun,VF
J,455,366,20,0,2,Fri,VF
J,457,28,20,0,22.33333333,Sun,VF
J,469,75,20,0,13.06666667,Sun,F
J,467,109,20,1,19.31666667,Mon,VF
J,466,145,20,0,6.15,Fri,VF
J,466,159,20,27,15.65,Wed,VF
J,458,163,20,1,16.81666667,Mon,VF
J,472,240,20,1,17.53333333,Mon,VF
J,471,241,20,0,17.61666667,Mon,VF
J,461,262,20,0,19.63333333,Mon,VF
J,471,26,20,0,21.06666667,Sun,VF
J,457,73,20,0,13.06666667,Sun,F
J,52,328,20,0,15.6,Fri,VF
J,475,25,20,0,21.06666667,Sun,VF
J,477,78,20,0,13.06666667,Sun,F
J,475,73,20,0,13.06666667,Sun,F
J,471,26,20,0,21.05,Sun,VF
J,472,32,20,0,21.06666667,Sun,VF
J,470,73,20,0,13.1,Sun,F
J,474,126,20,4,14.36666667,Mon,VF
J,470,56,20,0,14.28333333,Mon,VF
J,483,123,20,0,12.93333333,Mon,VF
J,484,132,20,0,17.26666667,Fri,F
J,485,26,20,0,21.06666667,Sun,VF
J,484,32,20,0,21.06666667,Sun,VF
J,485,29,20,0,21.06666667,Sun,VF
J,484,25,20,0,21.06666667,Sun,VF
J,53,174,20,0,17.46666667,Fri,VF
J,41,180,20,0,17.46666667,Fri,VF
J,48,253,20,0,12.25,Fri,VF
J,44,412,20,1,17.51666667,Fri,VF
J,44,530,20,0,11.96666667,Fri,VF
J,45,61,20,0,10.75,Fri,VF
J,489,78,20,0,13.06666667,Sun,F
J,475,989,20,0,11.16666667,Tue,F
J,480,1417,20,0,14.51666667,Mon,F
J,484,139,20,0,9.716666667,Mon,VF
J,478,385,20,0,14.98333333,Mon,F
J,484,714,20,2,14.21666667,Mon,M
J,480,143,20,0,13.58333333,Thu,VF
J,481,37,10,0,12.83333333,Mon,VF
J,490,35,20,0,12.83333333,Mon,VF
J,482,73,20,0,13.08333333,Sun,F
J,485,69,20,0,8.566666667,Mon,F
J,4952,18,20,0,10.13333333,Thu,F
J,501,77,20,0,13.08333333,Sun,F
J,498,75,20,0,13.58333333,Mon,VF
J,489,75,20,0,13.06666667,Sun,F
J,489,76,20,0,13.08333333,Sun,F
J,507,149,20,38,13.91666667,Tue,VF
J,501,72,20,0,13.08333333,Sun,F
J,43,99,20,0,10.3,Fri,VF
J,45,104,20,0,9.933333333,Fri,VF
J,49,108,20,0,10.75,Wed,VF
J,43,112,20,0,10.06666667,Fri,VF
J,45,111,20,0,16.18333333,Wed,VF
J,50,125,20,0,17.25,Tue,VF
J,53,141,20,0,16.35,Fri,VF
J,51,156,20,0,16.13333333,Fri,VF
J,44,173,20,0,16.6,Fri,VF
J,49,174,20,0,16.71666667,Mon,VF
J,56,27,20,0,20.18333333,Wed,VF
J,44,10,20,0,11.45,Thu,VF
J,511,69,20,0,13.08333333,Sun,F
J,517,77,20,0,13.08333333,Sun,F
J,517,70,20,0,13.08333333,Sun,F
J,522,69,20,0,13.08333333,Sun,F
J,519,76,20,0,13.08333333,Sun,F
J,47,107,20,0,14.65,Mon,VF
J,48,113,20,0,13.38333333,Mon,VF
J,51,176,20,0,13.13333333,Wed,VF
J,52,176,20,0,14.91666667,Mon,VF
J,55,327,20,5605,13.6,Fri,VF
J,48,67,20,0,12.81666667,Mon,VF
J,531,69,20,0,13.08333333,Sun,F
J,535,69,20,0,13.08333333,Sun,F
J,529,221,20,131,22.21666667,Mon,F
J,529,256,20,0,18.31666667,Thu,VF
J,532,115,20,0,11.96666667,Sun,VF
J,529,118,20,0,10.65,Wed,VF
J,534,149,20,22,11.5,Wed,VF
J,531,196,20,2,13.9,Tue,VF
J,533,263,20,0,12.53333333,Wed,VF
J,533,326,20,0,14.8,Thu,F
J,535,324,20,6,10.16666667,Fri,F
J,532,71,20,0,15.7,Wed,VF
J,531,75,20,0,13.08333333,Sun,VF
J,543,71,20,0,13.06666667,Sun,F
J,555,73,20,0,13.08333333,Sun,F
J,552,70,20,0,13.08333333,Sun,F
J,55,222,50,0,15.38333333,Fri,VF
J,63,256,50,0,15.11666667,Fri,VF
J,62,325,50,0,15.43333333,Fri,F
J,60,385,50,20,15.15,Tue,VF
J,63,530,20,0,16.31666667,Mon,VF
J,57,525,20,4,16.31666667,Mon,VF
J,53,534,20,5,16.15,Fri,VF
J,53,528,50,0,13.86666667,Fri,VF
J,55,532,50,0,13.88333333,Fri,VF
J,52,533,50,0,15.58333333,Fri,F
J,57,531,50,22,13.88333333,Fri,VF
J,52,531,50,27,13.88333333,Fri,VF
J,61,534,50,55,13.88333333,Fri,VF
J,560,163,40,96,15.21666667,Mon,F
J,558,123,10,0,10.3,Tue,VF
J,561,72,20,0,13.08333333,Sun,F
J,562,72,20,0,13.1,Sun,F
J,566,70,20,0,13.1,Sun,F
J,569,72,20,0,13.1,Sun,F
J,569,78,20,0,13.1,Sun,F
J,55,154,20,0,3,Tue,VF
J,577,75,20,0,13.11666667,Sun,F
J,570,77,20,0,13.1,Sun,F
J,572,75,20,0,13.1,Sun,F
J,583,76,20,0,13.1,Sun,F
J,571,76,20,0,0.116666667,Mon,F
J,62,15,20,0,17.35,Wed,VF
J,56,18,20,0,17.2,Wed,VF
J,64,28,20,0,16.8,Wed,VF
J,63,10,20,0,19.15,Wed,VF
J,57,73,20,0,16.46666667,Wed,VF
J,577,78,20,0,13.1,Sun,F
J,578,70,20,0,13.08333333,Sun,F
J,578,234,20,49,14.68333333,Mon,F
J,590,544,20,11,16.23333333,Mon,F
J,64,29,20,0,21.2,Fri,VF
J,599,148,20,3,17.55,Mon,VF
J,602,164,20,0,19.56666667,Thu,VF
J,592,167,20,0,20.65,Thu,VF
J,599,29,20,0,13.03333333,Fri,VF
J,597,54,20,0,15.05,Fri,VF
J,595,71,20,0,13.1,Sun,F
J,600,76,20,0,13.1,Sun,F
J,603,70,20,0,13.23333333,Sun,F
J,595,74,20,0,13.1,Sun,F
J,66,118,20,0,13.51666667,Tue,VF
J,67,12,20,0,18.13333333,Wed,VF
J,63,11,20,0,18.11666667,Wed,VF
J,63,180,20,0,16.48333333,Tue,VF
J,57,279,20,0,9.333333333,Wed,VF
J,57,37,20,0,12.7,Tue,VF
J,54,46,20,0,17.56666667,Tue,VF
J,61,65,20,0,17.08333333,Tue,VF
J,61,68,20,0,17.76666667,Tue,VF
J,54,10,20,0,12.63333333,Tue,VF
J,56,91,20,0,14.08333333,Tue,VF
J,6197,16,20,0,9.466666667,Thu,F
J,616,70,20,0,13.1,Sun,F
J,67,132,20,0,15.45,Thu,VF
J,71,178,20,0,15.15,Wed,VF
J,71,66,20,0,12.03333333,Sun,VF
J,661,71,20,0,13.1,Sun,F
J,663,168,20,157,16.76666667,Mon,M
J,670,69,20,0,13.08333333,Sun,F
J,673,76,20,0,13.1,Sun,F
J,682,75,20,0,13.1,Sun,F
J,65,108,20,0,15.05,Tue,VF
J,73,147,20,0,10.28333333,Wed,VF
J,64,241,20,0,12.86666667,Tue,VF
J,72,242,20,0,14.58333333,Wed,VF
J,683,76,20,0,13.1,Sun,F
J,695,74,20,0,13.11666667,Sun,F
J,69,257,20,0,10.38333333,Tue,VF
J,66,256,20,0,10.95,Tue,VF
J,67,259,20,0,10.63333333,Tue,VF
J,65,270,20,0,10,Tue,VF
J,74,322,20,0,11.7,Tue,VF
J,695,142,20,0,15.41666667,Tue,F
J,696,77,20,0,13.1,Sun,F
J,72,317,20,0,11.95,Tue,VF
J,20,413,20,0,17.2,Thu,VF
J,696,71,20,0,13.1,Sun,F
J,706,78,20,0,13.1,Sun,F
J,707,69,20,0,13.11666667,Sun,F
J,707,379,20,0,15.73333333,Tue,M
J,71,116,20,0,20.63333333,Tue,VF
J,706,77,20,0,13.08333333,Sun,F
J,714,70,20,0,13.1,Sun,F
J,722,69,20,0,13.08333333,Sun,F
J,722,72,20,0,13.08333333,Sun,F
J,712,71,20,0,13.08333333,Sun,F
J,717,72,20,0,13.08333333,Sun,F
J,719,69,20,0,13.08333333,Sun,F
J,73,98,20,0,14.83333333,Tue,VF
J,75,10,20,0,17.41666667,Thu,VF
J,73,268,20,0,15.86666667,Wed,VF
J,68,278,20,0,16.8,Wed,VF
J,74,275,20,0,16.48333333,Wed,VF
J,75,151,20,0,20.65,Wed,VF
J,72,387,50,50,13.15,Thu,VF
J,69,139,20,0,8.25,Tue,VF
J,73,25,20,0,17.5,Tue,VF
J,79,353,20,0,11,Thu,VF
J,75,362,20,0,11.1,Thu,VF
J,79,562,20,0,15.58333333,Mon,VF
J,79,73,20,0,16.7,Tue,VF
J,81,73,20,0,16.7,Tue,VF
J,80,70,20,0,17.35,Tue,VF
J,779,1118,20,78,18.08333333,Wed,M
J,787,1114,20,8,13.93333333,Fri,F
J,786,31,20,100,21.71666667,Tue,F
J,779,36,20,98,21.7,Tue,F
J,776,1109,20,0,14.26666667,Fri,F
J,781,1117,20,263,14.38333333,Fri,M
J,790,1111,20,80,13.98333333,Fri,M
J,786,88,20,8,16.26666667,Mon,F
J,75,298,20,0,15.78333333,Mon,VF
J,86,613,20,0,10.4,Tue,VF
J,78,672,20,245,10.83333333,Tue,F
J,80,322,20,0,9.8,Thu,VF
J,86,10,50,0,17.01666667,Mon,VF
J,91,10,20,0,13.11666667,Thu,VF
J,81,10,20,0,13.11666667,Thu,VF
J,82,10,20,0,15.38333333,Thu,VF
J,78,10,20,0,15.38333333,Thu,VF
J,91,566,20,0,14.38333333,Thu,VF
J,77,10,20,0,14.2,Thu,VF
J,91,10,20,0,14.2,Thu,VF
J,91,10,20,0,19.08333333,Wed,VF
J,76,10,20,0,19.08333333,Wed,VF
J,86,158,20,0,2.683333333,Tue,VF
J,88,343,20,0,9.716666667,Tue,VF
J,874,315,20,2,14.8,Mon,F
J,88,97,20,0,14.7,Tue,VF
J,91,104,20,0,14.7,Tue,VF
J,91,10,50,0,17.41666667,Mon,F
J,94,10,20,0,18.33333333,Mon,VF
J,87,10,50,0,17.91666667,Mon,VF
J,880,15,20,2990,17.46666667,Tue,VF
J,890,222,20,3198,17.56666667,Tue,M
J,886,314,20,3611,17.65,Tue,M
J,882,430,20,2949,10.5,Wed,M
J,892,435,20,1,16.83333333,Fri,F
J,880,59,20,3488,17.68333333,Tue,F
J,94,270,20,0,5.783333333,Tue,VF
J,89,275,20,0,21.88333333,Mon,VF
J,94,282,20,0,21.68333333,Mon,VF
J,85,166,20,0,13.83333333,Wed,VF
J,20,68,20,0,13.21666667,Tue,VF
J,20,10,20,0,13.75,Tue,VF
J,911,21,10,3,15.18333333,Tue,VF
J,911,16,10,3,10.93333333,Wed,F
J,910,23,10,3,16.76666667,Tue,F
J,910,17,10,3,10.8,Tue,F
J,917,21,10,4,9.283333333,Thu,F
J,88,1387,20,0,9.733333333,Tue,VF
J,87,1389,20,0,9.716666667,Tue,VF
J,98,2098,20,0,9.733333333,Tue,VF
J,89,217,20,0,10.45,Tue,VF
J,91,217,20,0,9.716666667,Tue,VF
J,99,22,20,0,9.716666667,Tue,VF
J,94,34,20,0,9.733333333,Tue,VF
J,98,494,20,0,9.683333333,Tue,VF
J,96,31,20,0,16.28333333,Tue,VF
J,95,806,10,0,20.78333333,Sun,VF
J,100,14,20,0,16.7,Wed,VF
J,98,13,20,0,16.73333333,Wed,VF
J,96,177,20,0,17.76666667,Tue,VF
J,96,40,20,0,15.96666667,Wed,VF
J,95,472,10,0,22.35,Fri,VF
J,96,466,20,0,22.28333333,Fri,VF
J,87,51,10,0,19.45,Tue,VF
J,91,55,20,0,18.81666667,Tue,VF
J,94,10,20,0,17.53333333,Wed,VF
J,98,10,20,0,17.53333333,Wed,VF
J,102,55,20,0,9.783333333,Tue,VF
J,959,307,20,0,13.05,Thu,M
J,960,308,20,0,9.916666667,Thu,M
J,93,355,20,0,12.56666667,Thu,VF
J,98,361,20,0,12.58333333,Thu,VF
J,103,443,10,0,7.783333333,Sat,VF
J,103,453,10,0,22.93333333,Fri,VF
J,89,798,20,0,20.21666667,Tue,VF
J,92,13,10,0,9.683333333,Sat,VF
J,97,308,20,0,15.63333333,Tue,VF
J,95,398,20,0,17.46666667,Wed,VF
J,94,398,30,0,18.68333333,Wed,VF
J,91,405,10,0,12.86666667,Sat,VF
J,91,405,20,0,12.86666667,Sat,VF
J,102,419,10,0,8.266666667,Sat,VF
J,104,412,20,0,8.25,Sat,VF
J,93,498,10,0,8.5,Sat,VF
J,98,593,20,0,20.81666667,Tue,VF
J,101,616,20,0,16.55,Tue,VF
